ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Malisse X.,Klizan M.,62.0,30.0,746.0,1175.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.24,1.71,1.0
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Rochus O.,Ramos A.,89.0,51.0,577.0,830.0,6.0,2.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.1,1.7,2.25,1.0
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Baker B.,Janowicz J.,59.0,26.0,756.0,1299.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.24,1.71,1.0
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Sijsling I.,Haase R.,70.0,54.0,706.0,800.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.62,1.55,2.61,1.0
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Lorenzi P.,48.0,57.0,872.0,769.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.47,1.0
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Soeda G.,Giraldo S.,73.0,63.0,701.0,743.0,1.0,6.0,0.0,6.0,,,,,,,0.0,2.0,Completed,1.72,2.0,1.85,2.05,0.0
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Jones G.,Melzer J.,373.0,29.0,108.0,1177.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.33,1.2,4.29,1.26,1.0
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Falla A.,Zemlja G.,53.0,56.0,821.0,770.0,6.0,4.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.61,2.2,1.7,2.26,1.0
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Levine J.,King-Turner D.,104.0,376.0,530.0,107.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.14,6.65,1.0
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Becker B.,Monfils G.,65.0,99.0,730.0,555.0,7.0,6.0,3.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,2.5,1.5,2.49,1.6,0.0
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Paire B.,60.0,43.0,754.0,937.0,6.0,3.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.37,1.62,2.43,1.0
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,2nd Round,3,Querrey S.,Rochus O.,22.0,89.0,1650.0,577.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.31,3.85,1.0
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,2nd Round,3,Malisse X.,Giraldo S.,62.0,63.0,746.0,743.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.41,1.64,1.0
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Falla A.,Kohlschreiber P.,53.0,19.0,821.0,1770.0,6.0,7.0,6.0,4.0,3.0,6.0,,,,,1.0,2.0,Completed,3.25,1.33,3.07,1.43,0.0
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Bellucci T.,Lacko L.,32.0,48.0,1112.0,872.0,3.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,1.72,2.0,1.83,2.08,0.0
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Levine J.,Baker B.,104.0,59.0,530.0,756.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.76,2.2,1.0
