ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
2,Chennai,Chennai Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Smyczek T.,65.0,89.0,730.0,600.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.61,2.45,1.0
2,Chennai,Chennai Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Nedunchezhiyan J.,Vesely J.,314.0,85.0,141.0,616.0,5.0,7.0,2.0,6.0,,,,,,,0.0,2.0,Completed,6.0,1.12,6.5,1.14,0.0
2,Chennai,Chennai Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Sela D.,81.0,73.0,625.0,681.0,4.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,1.9,1.8,1.96,1.93,0.0
2,Chennai,Chennai Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Pospisil V.,Edmund K.,32.0,376.0,1219.0,110.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.17,5.75,1.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Laaksonen H.,95.0,244.0,573.0,191.0,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.83,1.83,1.87,2.02,1.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Roger-Vasselin E.,Ramos A.,52.0,83.0,908.0,617.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.42,3.07,1.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Carreno-Busta P.,Bhambri Y.,64.0,195.0,739.0,258.0,4.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,1.61,2.2,1.68,2.3,0.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Bautista R.,Kudryavtsev A.,58.0,270.0,810.0,170.0,4.0,6.0,6.0,3.0,3.0,6.0,,,,,1.0,2.0,Completed,1.2,4.33,1.24,4.45,0.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Ramanathan R.,Devvarman S.,526.0,90.0,65.0,599.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,5.0,1.14,5.0,1.21,1.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Reister J.,Becker B.,86.0,79.0,612.0,637.0,4.0,6.0,1.0,2.0,,,,,,,0.0,1.0,Retired,2.62,1.44,2.9,1.46,0.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Albot R.,Granollers M.,169.0,222.0,311.0,215.0,4.0,6.0,6.0,3.0,0.0,6.0,,,,,1.0,2.0,Completed,3.5,1.28,3.34,1.37,0.0
2,Chennai,Chennai Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Nedovyesov A.,62.0,93.0,768.0,586.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.43,3.05,1.0
2,Chennai,Chennai Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Roger-Vasselin E.,Vesely J.,52.0,85.0,908.0,616.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,3.2,1.0
2,Chennai,Chennai Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Sela D.,Youzhny M.,73.0,15.0,681.0,2145.0,3.0,1.0,,,,,,,,,0.0,0.0,Retired,3.0,1.36,3.05,1.43,1.0
2,Chennai,Chennai Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Becker B.,Wawrinka S.,79.0,8.0,637.0,3730.0,3.0,6.0,1.0,6.0,,,,,,,0.0,2.0,Completed,4.5,1.16,5.33,1.19,0.0
2,Chennai,Chennai Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Bedene A.,Kudryavtsev A.,95.0,270.0,573.0,170.0,1.0,6.0,3.0,0.0,,,,,,,0.0,1.0,Retired,1.5,2.5,1.54,2.66,1.0
2,Chennai,Chennai Open,2014-01-02,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Bhambri Y.,16.0,195.0,1930.0,258.0,1.0,6.0,5.0,5.0,,,,,,,0.0,1.0,Retired,1.61,2.2,1.71,2.27,0.0
2,Chennai,Chennai Open,2014-01-02,ATP250,Outdoor,Hard,2nd Round,3,Granollers M.,Ramanathan R.,222.0,526.0,215.0,65.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.13,7.0,1.0
2,Chennai,Chennai Open,2014-01-02,ATP250,Outdoor,Hard,2nd Round,3,Pospisil V.,Lu Y.H.,32.0,65.0,1219.0,730.0,,,,,,,,,,,,,Walkover,1.4,2.75,1.43,3.05,1.0
2,Chennai,Chennai Open,2014-01-02,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Paire B.,62.0,26.0,768.0,1345.0,1.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,2.0,1.72,2.14,1.79,0.0
2,Chennai,Chennai Open,2014-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Sela D.,Roger-Vasselin E.,73.0,52.0,681.0,908.0,5.0,7.0,7.0,6.0,0.0,6.0,,,,,1.0,2.0,Completed,2.25,1.57,2.28,1.72,0.0
2,Chennai,Chennai Open,2014-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Bedene A.,Wawrinka S.,95.0,8.0,573.0,3730.0,2.0,6.0,1.0,6.0,,,,,,,0.0,2.0,Completed,7.0,1.1,8.04,1.13,0.0
2,Chennai,Chennai Open,2014-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Granollers M.,Paire B.,222.0,26.0,215.0,1345.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.53,2.4,1.66,1.0
2,Chennai,Chennai Open,2014-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Pospisil V.,Bhambri Y.,32.0,195.0,1219.0,258.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.43,3.12,1.0
2,Chennai,Chennai Open,2014-01-04,ATP250,Outdoor,Hard,Semifinals,3,Roger-Vasselin E.,Granollers M.,52.0,222.0,908.0,215.0,6.0,2.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.93,2.0,1.0
2,Chennai,Chennai Open,2014-01-04,ATP250,Outdoor,Hard,Semifinals,3,Pospisil V.,Wawrinka S.,32.0,8.0,1219.0,3730.0,4.0,6.0,5.0,5.0,,,,,,,0.0,1.0,Retired,4.5,1.2,4.51,1.25,0.0
2,Chennai,Chennai Open,2014-01-05,ATP250,Outdoor,Hard,The Final,3,Roger-Vasselin E.,Wawrinka S.,52.0,8.0,908.0,3730.0,5.0,7.0,2.0,6.0,,,,,,,0.0,2.0,Sched,4.5,1.2,4.72,1.24,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Monfils G.,Giraldo S.,31.0,69.0,1230.0,703.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.37,3.29,1.0
3,Doha,Qatar Exxon Mobil Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Gimeno-Traver D.,72.0,77.0,686.0,650.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.59,2.49,1.0
3,Doha,Qatar Exxon Mobil Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Berdych T.,78.0,7.0,647.0,4180.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.5,1.18,5.0,1.21,1.0
3,Doha,Qatar Exxon Mobil Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Volandri F.,Verdasco F.,71.0,30.0,694.0,1235.0,3.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,8.0,1.08,8.4,1.1,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,Hanescu V.,49.0,80.0,934.0,636.0,3.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,1.5,2.5,1.55,2.61,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-30,ATP250,Outdoor,Hard,1st Round,3,Jaziri M.,Kamke T.,168.0,74.0,312.0,663.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,2.5,1.5,2.65,1.53,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Brown D.,Dodig I.,111.0,33.0,506.0,1190.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.27,1.38,1.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Thiem D.,Gojowczyk P.,139.0,162.0,410.0,321.0,5.0,7.0,0.0,6.0,,,,,,,0.0,2.0,Completed,1.66,2.1,1.74,2.2,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Zayed M.S.,Murray A.,,4.0,,5790.0,0.0,6.0,0.0,6.0,,,,,,,0.0,2.0,Completed,51.0,,76.0,1.01,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Davydenko N.,Brands D.,53.0,54.0,890.0,836.0,4.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.83,1.83,1.81,2.1,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Dolgopolov O.,Ferrer D.,57.0,3.0,825.0,5800.0,3.0,6.0,7.0,5.0,3.0,6.0,,,,,1.0,2.0,Completed,5.5,1.14,4.9,1.21,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Mayer F.,Przysiezny M.,40.0,66.0,1065.0,730.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.62,1.38,3.26,1.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Evans D.,24.0,150.0,1393.0,346.0,6.0,2.0,4.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.22,4.0,1.24,4.55,1.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Nadal R.,Rosol L.,1.0,47.0,13030.0,956.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.05,12.44,1.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Andujar P.,Kohlschreiber P.,48.0,22.0,946.0,1525.0,6.0,7.0,2.0,6.0,,,,,,,0.0,2.0,Completed,5.0,1.14,6.65,1.14,0.0
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Hossam K.,9.0,338.0,3300.0,127.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.01,21.0,1.03,18.68,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Gojowczyk P.,22.0,162.0,1525.0,321.0,6.0,7.0,6.0,7.0,,,,,,,0.0,2.0,Completed,1.22,4.0,1.26,4.3,0.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Mayer F.,Murray A.,40.0,4.0,1065.0,5790.0,3.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,5.0,1.14,6.55,1.15,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Verdasco F.,Hanescu V.,30.0,80.0,1235.0,636.0,6.0,4.0,6.0,7.0,2.0,6.0,,,,,1.0,2.0,Completed,1.22,4.0,1.24,4.6,0.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Brown D.,Karlovic I.,111.0,78.0,506.0,647.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.25,1.57,2.52,1.59,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Kamke T.,Nadal R.,74.0,1.0,663.0,13030.0,3.0,6.0,7.0,6.0,3.0,6.0,,,,,1.0,2.0,Completed,13.0,1.04,15.5,1.04,0.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Kubot L.,Gulbis E.,72.0,24.0,686.0,1393.0,2.0,6.0,6.0,4.0,3.0,6.0,,,,,1.0,2.0,Completed,5.0,1.16,5.27,1.2,0.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Brands D.,3.0,54.0,5800.0,836.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,1.14,5.5,1.17,5.8,0.0
3,Doha,Qatar Exxon Mobil Open,2014-01-01,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Gasquet R.,31.0,9.0,1230.0,3300.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.63,2.45,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-02,ATP250,Outdoor,Hard,Quarterfinals,3,Gojowczyk P.,Brown D.,162.0,111.0,321.0,506.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.66,2.11,1.83,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-02,ATP250,Outdoor,Hard,Quarterfinals,3,Nadal R.,Gulbis E.,1.0,24.0,13030.0,1393.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.26,4.43,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-02,ATP250,Outdoor,Hard,Quarterfinals,3,Hanescu V.,Mayer F.,80.0,40.0,636.0,1065.0,4.0,6.0,7.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,3.4,1.3,3.62,1.34,0.0
3,Doha,Qatar Exxon Mobil Open,2014-01-02,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Brands D.,31.0,54.0,1230.0,836.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.54,2.69,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-03,ATP250,Outdoor,Hard,Semifinals,3,Gojowczyk P.,Nadal R.,162.0,1.0,321.0,13030.0,6.0,4.0,2.0,6.0,3.0,6.0,,,,,1.0,2.0,Completed,26.0,1.01,27.78,1.02,0.0
3,Doha,Qatar Exxon Mobil Open,2014-01-03,ATP250,Outdoor,Hard,Semifinals,3,Monfils G.,Mayer F.,31.0,40.0,1230.0,1065.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.79,1.0
3,Doha,Qatar Exxon Mobil Open,2014-01-04,ATP250,Outdoor,Hard,The Final,3,Nadal R.,Monfils G.,1.0,31.0,13030.0,1230.0,6.0,1.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.41,3.23,1.0
4,Auckland,Heineken Open,2014-01-06,ATP250,Outdoor,Hard,1st Round,3,Montanes A.,Giraldo S.,59.0,68.0,766.0,703.0,1.0,6.0,6.0,7.0,,,,,,,0.0,2.0,Completed,4.33,1.2,4.73,1.22,0.0
4,Auckland,Heineken Open,2014-01-06,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Sock J.,71.0,100.0,692.0,545.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.61,2.2,1.74,2.2,0.0
4,Auckland,Heineken Open,2014-01-06,ATP250,Outdoor,Hard,1st Round,3,Volandri F.,Zeballos H.,70.0,66.0,694.0,710.0,0.0,6.0,6.0,7.0,,,,,,,0.0,2.0,Completed,3.25,1.33,3.2,1.4,0.0
4,Auckland,Heineken Open,2014-01-06,ATP250,Outdoor,Hard,1st Round,3,Delbonis F.,Young D.,54.0,96.0,826.0,563.0,5.0,7.0,2.0,6.0,,,,,,,0.0,2.0,Completed,3.25,1.33,3.31,1.38,0.0
4,Auckland,Heineken Open,2014-01-06,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Statham J.,90.0,288.0,595.0,155.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,6.16,1.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Haase R.,58.0,44.0,776.0,977.0,4.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.72,2.19,1.75,1.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,1st Round,3,Bautista R.,Gimeno-Traver D.,73.0,80.0,680.0,650.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.93,1.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Carreno-Busta P.,22.0,61.0,1525.0,739.0,6.0,2.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.14,5.5,1.22,4.81,1.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Sijsling I.,62.0,69.0,730.0,697.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.76,1.5,1.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Przysiezny M.,28.0,63.0,1300.0,730.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.78,1.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,1st Round,3,Klahn B.,Brands D.,95.0,57.0,568.0,779.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.36,2.5,1.59,1.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Johnson S.,109.0,160.0,515.0,327.0,5.0,7.0,7.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,1.36,3.0,1.43,3.01,0.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,2nd Round,3,Haas T.,Sock J.,12.0,100.0,2435.0,545.0,4.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.3,3.4,1.37,3.39,0.0
4,Auckland,Heineken Open,2014-01-07,ATP250,Outdoor,Hard,2nd Round,3,Zeballos H.,Kohlschreiber P.,66.0,22.0,710.0,1525.0,4.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,5.0,1.14,5.61,1.18,0.0
4,Auckland,Heineken Open,2014-01-08,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Lacko L.,14.0,90.0,2150.0,595.0,7.0,6.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.0,1.46,2.93,1.0
4,Auckland,Heineken Open,2014-01-08,ATP250,Outdoor,Hard,2nd Round,3,Bautista R.,Paire B.,73.0,28.0,680.0,1300.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.12,1.81,1.0
4,Auckland,Heineken Open,2014-01-08,ATP250,Outdoor,Hard,2nd Round,3,Lu Y.H.,Klahn B.,62.0,95.0,730.0,568.0,6.0,7.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.1,1.84,2.08,1.0
