ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
2,Chennai,Chennai Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Devvarman S.,229.0,108.0,210.0,526.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,3.09,1.42,1.0
2,Chennai,Chennai Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Brown D.,Sugita Y.,92.0,180.0,573.0,295.0,4.0,6.0,6.0,2.0,2.0,6.0,,,,,1.0,2.0,Completed,1.72,2.0,1.85,2.05,0.0
2,Chennai,Chennai Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Chardy J.,112.0,45.0,516.0,960.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.91,1.29,1.0
2,Chennai,Chennai Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Berdych T.,Dodig I.,6.0,88.0,3955.0,586.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.1,8.95,1.0
2,Chennai,Chennai Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Kendrick R.,Kavcic B.,115.0,112.0,486.0,516.0,2.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,1.57,2.25,1.77,2.18,0.0
2,Chennai,Chennai Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Phau B.,Gasquet R.,102.0,30.0,551.0,1385.0,1.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,5.5,1.12,5.98,1.17,1.0
2,Chennai,Chennai Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Malisse X.,Robert S.,60.0,122.0,816.0,460.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.23,4.76,1.0
2,Chennai,Chennai Open,2011-01-06,ATP250,Outdoor,Hard,2nd Round,3,Haase R.,Sugita Y.,65.0,180.0,778.0,295.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.0,1.28,4.14,1.0
2,Chennai,Chennai Open,2011-01-06,ATP250,Outdoor,Hard,2nd Round,3,Tipsarevic J.,Kudryavtsev A.,49.0,60.0,935.0,1006.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.28,4.14,1.0
2,Chennai,Chennai Open,2011-01-06,ATP250,Outdoor,Hard,2nd Round,3,Falla A.,Nishikori K.,105.0,98.0,540.0,554.0,6.0,4.0,3.0,6.0,2.0,6.0,,,,,1.0,2.0,Completed,2.87,1.38,3.27,1.39,0.0
2,Chennai,Chennai Open,2011-01-06,ATP250,Outdoor,Hard,2nd Round,3,Goffin D.,Wawrinka S.,229.0,21.0,210.0,1755.0,6.0,7.0,6.0,7.0,,,,,,,0.0,2.0,Completed,6.5,1.1,7.38,1.13,0.0
2,Chennai,Chennai Open,2011-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Malisse X.,Phau B.,60.0,102.0,816.0,551.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.37,3.41,1.0
2,Chennai,Chennai Open,2011-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Berdych T.,Kavcic B.,6.0,112.0,3955.0,516.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,7.5,1.11,8.6,1.0
2,Chennai,Chennai Open,2011-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Tipsarevic J.,Nishikori K.,49.0,98.0,935.0,554.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,3.27,1.0
2,Chennai,Chennai Open,2011-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Haase R.,21.0,65.0,1755.0,778.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,3.75,1.32,3.79,1.0
2,Chennai,Chennai Open,2011-01-08,ATP250,Outdoor,Hard,Semifinals,3,Tipsarevic J.,Malisse X.,49.0,60.0,935.0,816.0,6.0,3.0,3.0,6.0,2.0,6.0,,,,,1.0,2.0,Completed,1.53,2.37,1.64,2.43,0.0
2,Chennai,Chennai Open,2011-01-08,ATP250,Outdoor,Hard,Semifinals,3,Wawrinka S.,Berdych T.,21.0,6.0,1755.0,3955.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.75,1.4,3.28,1.4,1.0
2,Chennai,Chennai Open,2011-01-09,ATP250,Outdoor,Hard,The Final,3,Malisse X.,Wawrinka S.,60.0,21.0,816.0,1755.0,5.0,7.0,6.0,4.0,1.0,6.0,,,,,1.0,2.0,Completed,3.2,1.36,3.44,1.37,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-03,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Garcia-Lopez G.,59.0,33.0,819.0,1275.0,1.0,6.0,6.0,7.0,,,,,,,0.0,2.0,Completed,2.37,1.53,2.44,1.61,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-03,ATP250,Outdoor,Hard,1st Round,3,Ramirez-Hidalgo R.,Tsonga J.W.,77.0,13.0,638.0,2345.0,2.0,6.0,0.0,6.0,,,,,,,0.0,2.0,Completed,10.0,1.04,11.28,1.06,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-03,ATP250,Outdoor,Hard,1st Round,3,Davydenko N.,Fognini F.,22.0,55.0,1655.0,855.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.21,4.96,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-03,ATP250,Outdoor,Hard,1st Round,3,Zverev M.,Marchenko I.,82.0,81.0,611.0,613.0,6.0,7.0,4.0,6.0,,,,,,,0.0,2.0,Completed,2.2,1.61,2.13,1.79,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-03,ATP250,Outdoor,Hard,1st Round,3,Gimeno-Traver D.,Bubka S.,56.0,321.0,844.0,137.0,0.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,1.25,3.75,1.24,4.55,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Chiudinelli M.,El Amrani R.,117.0,217.0,485.0,227.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.2,4.33,1.23,4.63,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Hanescu V.,24.0,51.0,1505.0,915.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.44,2.99,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Gabashvili T.,Schuettler R.,80.0,84.0,615.0,597.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.55,1.57,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Sabry S.,Veic A.,586.0,191.0,39.0,277.0,6.0,3.0,5.0,7.0,0.0,6.0,,,,,1.0,2.0,Completed,4.5,1.16,4.52,1.24,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Federer R.,Schoorel T.,2.0,168.0,9145.0,319.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,21.0,1.01,41.0,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Przysiezny M.,Nieminen J.,86.0,39.0,590.0,1062.0,2.0,6.0,6.0,3.0,3.0,6.0,,,,,1.0,2.0,Completed,3.75,1.25,3.95,1.29,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Riba P.,89.0,72.0,578.0,672.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.28,3.5,1.34,3.54,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Seppi A.,34.0,52.0,1215.0,900.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.5,2.76,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Beck K.,Nadal R.,103.0,1.0,549.0,12450.0,3.0,6.0,0.0,6.0,,,,,,,0.0,2.0,Completed,21.0,1.005,31.0,1.01,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Troicki V.,46.0,28.0,945.0,1430.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,3.0,1.36,3.09,1.42,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-04,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Rosol L.,73.0,164.0,670.0,328.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.54,2.63,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Bubka S.,Tsonga J.W.,321.0,13.0,137.0,2345.0,2.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,10.0,1.04,12.25,1.06,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Gabashvili T.,Troicki V.,80.0,28.0,615.0,1430.0,3.0,6.0,1.0,6.0,,,,,,,0.0,2.0,Completed,4.5,1.16,4.89,1.22,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Karlovic I.,34.0,73.0,1215.0,670.0,6.0,7.0,7.0,6.0,6.0,7.0,,,,,1.0,2.0,Completed,1.4,2.75,1.45,2.99,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Marchenko I.,33.0,81.0,1275.0,613.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.38,2.87,1.42,3.11,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Gulbis E.,Veic A.,24.0,191.0,1505.0,277.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.13,7.24,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Federer R.,Chiudinelli M.,2.0,117.0,9145.0,485.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.01,13.0,1.03,20.0,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Lacko L.,1.0,89.0,12450.0,578.0,7.0,6.0,0.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.01,15.0,1.02,19.52,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-05,ATP250,Outdoor,Hard,2nd Round,3,Nieminen J.,Davydenko N.,39.0,22.0,1062.0,1655.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,3.5,1.28,3.56,1.34,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Tsonga J.W.,Garcia-Lopez G.,13.0,33.0,2345.0,1275.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.38,2.87,1.38,3.41,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Troicki V.,Federer R.,28.0,2.0,1430.0,9145.0,2.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,5.0,1.14,5.17,1.21,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Gulbis E.,Nadal R.,24.0,1.0,1505.0,12450.0,6.0,7.0,3.0,6.0,,,,,,,0.0,2.0,Completed,3.5,1.28,3.36,1.39,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-06,ATP250,Outdoor,Hard,Quarterfinals,3,Karlovic I.,Davydenko N.,73.0,22.0,670.0,1655.0,3.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,3.5,1.28,4.01,1.3,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-07,ATP250,Outdoor,Hard,Semifinals,3,Federer R.,Tsonga J.W.,2.0,13.0,9145.0,2345.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.15,6.68,1.0
3,Doha,Qatar Exxon Mobil Open,2011-01-07,ATP250,Outdoor,Hard,Semifinals,3,Nadal R.,Davydenko N.,1.0,22.0,12450.0,1655.0,3.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,1.3,3.4,1.37,3.48,0.0
3,Doha,Qatar Exxon Mobil Open,2011-01-08,ATP250,Outdoor,Hard,The Final,3,Davydenko N.,Federer R.,22.0,2.0,1655.0,9145.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,4.33,1.22,4.39,1.26,0.0
4,Auckland,Heineken Open,2011-01-10,ATP250,Outdoor,Hard,1st Round,3,Gimeno-Traver D.,Giraldo S.,58.0,64.0,844.0,785.0,2.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,3.25,1.33,3.74,1.31,0.0
4,Auckland,Heineken Open,2011-01-10,ATP250,Outdoor,Hard,1st Round,3,Robredo T.,Venus M.,51.0,330.0,915.0,131.0,6.0,7.0,6.0,3.0,6.0,0.0,,,,,2.0,1.0,Completed,1.06,8.0,1.08,9.44,1.0
4,Auckland,Heineken Open,2011-01-10,ATP250,Outdoor,Hard,1st Round,3,Berlocq C.,Kohlschreiber P.,66.0,34.0,725.0,1215.0,6.0,2.0,3.0,6.0,1.0,6.0,,,,,1.0,2.0,Completed,6.0,1.11,7.89,1.11,0.0
4,Auckland,Heineken Open,2011-01-10,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Russell M.,31.0,103.0,1355.0,547.0,6.0,4.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.33,3.25,1.39,3.21,1.0
4,Auckland,Heineken Open,2011-01-10,ATP250,Outdoor,Hard,1st Round,3,Anderson K.,Hanescu V.,56.0,52.0,868.0,915.0,6.0,7.0,7.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,1.44,2.62,1.53,2.67,0.0
4,Auckland,Heineken Open,2011-01-11,ATP250,Outdoor,Hard,1st Round,3,Reynolds B.,Granollers M.,164.0,42.0,333.0,993.0,4.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,1.66,2.1,1.87,2.01,0.0
4,Auckland,Heineken Open,2011-01-11,ATP250,Outdoor,Hard,1st Round,3,Monaco J.,Mannarino A.,26.0,80.0,1480.0,612.0,4.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,1.36,3.0,1.44,3.0,0.0
4,Auckland,Heineken Open,2011-01-11,ATP250,Outdoor,Hard,1st Round,3,Nalbandian D.,Fognini F.,27.0,57.0,1480.0,855.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.18,5.5,1.0
4,Auckland,Heineken Open,2011-01-11,ATP250,Outdoor,Hard,1st Round,3,De Bakker T.,Petzschner P.,46.0,59.0,950.0,839.0,1.0,6.0,7.0,6.0,6.0,7.0,,,,,1.0,2.0,Completed,1.5,2.5,1.56,2.56,0.0
