ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
2,Chennai,Chennai Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Haase R.,De Bakker T.,447.0,96.0,75.0,541.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.61,2.2,1.769,2.2,0.0
2,Chennai,Chennai Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Giraldo S.,Hajek J.,107.0,103.0,516.0,526.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.662,2.39,1.0
2,Chennai,Chennai Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Cilic M.,Granollers M.,14.0,91.0,2430.0,553.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.1,6.5,1.111,8.36,1.0
2,Chennai,Chennai Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Tipsarevic J.,Devvarman S.,38.0,126.0,1015.0,441.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,3.28,1.0
2,Chennai,Chennai Open,2010-01-07,ATP250,Outdoor,Hard,2nd Round,3,Sela D.,Kim K.,43.0,117.0,936.0,482.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.625,2.47,1.0
2,Chennai,Chennai Open,2010-01-07,ATP250,Outdoor,Hard,2nd Round,3,Ginepri R.,Lacko L.,100.0,82.0,529.0,580.0,6.0,7.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.44,2.62,1.588,2.56,0.0
2,Chennai,Chennai Open,2010-01-07,ATP250,Outdoor,Hard,2nd Round,3,Berrer M.,Robert S.,74.0,108.0,608.0,508.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.488,2.88,1.0
2,Chennai,Chennai Open,2010-01-07,ATP250,Outdoor,Hard,2nd Round,3,Russell M.,Wawrinka S.,83.0,21.0,579.0,1635.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,4.33,1.2,4.14,1.285,0.0
2,Chennai,Chennai Open,2010-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Berrer M.,Wawrinka S.,74.0,21.0,608.0,1635.0,6.0,7.0,4.0,6.0,,,,,,,0.0,2.0,Completed,4.0,1.22,4.26,1.274,0.0
2,Chennai,Chennai Open,2010-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Tipsarevic J.,De Bakker T.,38.0,96.0,1015.0,541.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.308,3.92,1.0
2,Chennai,Chennai Open,2010-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Lacko L.,Sela D.,82.0,43.0,580.0,936.0,6.0,7.0,5.0,7.0,,,,,,,0.0,2.0,Completed,2.1,1.66,2.12,1.826,0.0
2,Chennai,Chennai Open,2010-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Giraldo S.,Cilic M.,107.0,14.0,516.0,2430.0,6.0,7.0,1.0,6.0,,,,,,,0.0,2.0,Completed,7.5,1.07,7.89,1.12,0.0
2,Chennai,Chennai Open,2010-01-09,ATP250,Outdoor,Hard,Semifinals,3,Cilic M.,Tipsarevic J.,14.0,38.0,2430.0,1015.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.469,2.95,1.0
2,Chennai,Chennai Open,2010-01-09,ATP250,Outdoor,Hard,Semifinals,3,Sela D.,Wawrinka S.,43.0,21.0,936.0,1635.0,4.0,6.0,6.0,2.0,5.0,7.0,,,,,1.0,2.0,Completed,3.5,1.28,3.89,1.312,0.0
2,Chennai,Chennai Open,2010-01-10,ATP250,Outdoor,Hard,The Final,3,Wawrinka S.,Cilic M.,21.0,14.0,1635.0,2430.0,6.0,7.0,6.0,7.0,,,,,,,0.0,2.0,Completed,2.75,1.44,2.59,1.578,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Gimeno-Traver D.,Troicki V.,72.0,29.0,613.0,1175.0,1.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,4.5,1.16,5.17,1.211,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Stakhovsky S.,19.0,60.0,1690.0,733.0,6.0,7.0,2.0,6.0,,,,,,,0.0,2.0,Completed,1.25,3.75,1.317,3.84,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Korolev E.,Vassallo-Arguello M.,53.0,99.0,848.0,535.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.26,4.42,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Rochus O.,Hajji A.,57.0,,757.0,,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.02,12.0,1.043,15.75,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Lorenzi P.,Chiudinelli M.,84.0,56.0,577.0,767.0,5.0,7.0,3.0,6.0,,,,,,,0.0,2.0,Completed,3.25,1.33,3.71,1.333,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Fognini F.,37.0,54.0,1015.0,790.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.376,3.41,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Starace P.,Gil F.,62.0,69.0,682.0,642.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.55,1.595,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-04,ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Montanes A.,90.0,31.0,555.0,1140.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.426,3.14,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,De Heart R.,El Aynaoui Y.,241.0,,187.0,,6.0,7.0,6.0,7.0,,,,,,,0.0,2.0,Completed,1.44,2.62,1.595,2.55,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,Darcis S.,Garcia-Lopez G.,122.0,41.0,451.0,954.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.46,1.629,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,Hernandez O.,Seppi A.,70.0,49.0,633.0,900.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,4.33,1.2,4.47,1.256,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,Koellerer D.,Becker B.,71.0,40.0,617.0,986.0,1.0,5.0,,,,,,,,,0.0,0.0,Retired,2.37,1.53,2.58,1.581,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Maamoun K.,101.0,291.0,528.0,145.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.214,5.11,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,Nadal R.,Bolelli S.,2.0,93.0,9205.0,549.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.02,12.0,1.05,14.8,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,Rochus C.,Federer R.,86.0,1.0,575.0,10550.0,1.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,21.0,1.0,21.0,1.025,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-05,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Davydenko N.,132.0,6.0,409.0,4930.0,2.0,6.0,0.0,6.0,,,,,,,0.0,2.0,Completed,9.0,1.05,9.25,1.097,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Darcis S.,El Aynaoui Y.,122.0,,451.0,,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.513,2.79,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Kubot L.,Stakhovsky S.,101.0,60.0,528.0,733.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.11,1.833,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Korolev E.,Federer R.,53.0,1.0,848.0,10550.0,2.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,15.0,1.01,21.0,1.025,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Troicki V.,Rochus O.,29.0,57.0,1175.0,757.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.552,2.66,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Davydenko N.,Chiudinelli M.,6.0,56.0,4930.0,767.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.125,7.65,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Starace P.,2.0,62.0,9205.0,682.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,15.0,1.038,17.0,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Karlovic I.,Becker B.,37.0,40.0,1015.0,986.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.62,1.578,2.59,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-06,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Gulbis E.,49.0,90.0,900.0,555.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,2.25,1.57,2.53,1.602,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Kubot L.,Troicki V.,101.0,29.0,528.0,1175.0,6.0,4.0,4.0,6.0,6.0,7.0,,,,,1.0,2.0,Completed,2.75,1.4,2.97,1.465,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Darcis S.,Nadal R.,122.0,2.0,451.0,9205.0,1.0,6.0,0.0,2.0,,,,,,,0.0,1.0,Retired,15.0,1.01,21.5,1.027,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Federer R.,Gulbis E.,1.0,90.0,10550.0,555.0,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.06,8.0,1.065,12.0,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-07,ATP250,Outdoor,Hard,Quarterfinals,3,Karlovic I.,Davydenko N.,37.0,6.0,1015.0,4930.0,6.0,7.0,6.0,7.0,,,,,,,0.0,2.0,Completed,4.33,1.2,4.29,1.272,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-08,ATP250,Outdoor,Hard,Semifinals,3,Nadal R.,Troicki V.,2.0,29.0,9205.0,1175.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.02,12.0,1.05,14.8,1.0
3,Doha,Qatar Exxon Mobil Open,2010-01-08,ATP250,Outdoor,Hard,Semifinals,3,Federer R.,Davydenko N.,1.0,6.0,10550.0,4930.0,4.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.4,2.75,1.448,3.04,0.0
3,Doha,Qatar Exxon Mobil Open,2010-01-09,ATP250,Outdoor,Hard,The Final,3,Davydenko N.,Nadal R.,6.0,2.0,4930.0,9205.0,0.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.66,2.25,1.741,1.0
4,Auckland,Heineken Open,2010-01-10,ATP250,Outdoor,Hard,1st Round,3,King-Turner D.,Statham J.,263.0,332.0,170.0,126.0,2.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,1.61,2.2,1.714,2.29,0.0
4,Auckland,Heineken Open,2010-01-11,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Chiudinelli M.,34.0,56.0,1066.0,775.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.549,2.67,1.0
4,Auckland,Heineken Open,2010-01-11,ATP250,Outdoor,Hard,1st Round,3,Melzer J.,Fognini F.,28.0,54.0,1260.0,790.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.0,1.364,3.49,1.0
4,Auckland,Heineken Open,2010-01-11,ATP250,Outdoor,Hard,1st Round,3,Zeballos H.,Monaco J.,48.0,30.0,904.0,1170.0,3.0,6.0,0.0,6.0,,,,,,,0.0,2.0,Completed,2.37,1.53,2.54,1.599,0.0
4,Auckland,Heineken Open,2010-01-11,ATP250,Outdoor,Hard,1st Round,3,Lemke J.,Montanes A.,456.0,31.0,73.0,1140.0,1.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,3.75,1.25,3.92,1.308,0.0
4,Auckland,Heineken Open,2010-01-11,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Lammer M.,266.0,209.0,167.0,223.0,6.0,1.0,2.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,2.25,1.57,2.27,1.725,0.0
4,Auckland,Heineken Open,2010-01-11,ATP250,Outdoor,Hard,1st Round,3,Isner J.,Garcia-Lopez G.,33.0,43.0,1067.0,954.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.5,1.588,2.56,1.0
4,Auckland,Heineken Open,2010-01-11,ATP250,Outdoor,Hard,1st Round,3,Lorenzi P.,Greul S.,86.0,60.0,577.0,737.0,3.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,2.25,1.57,2.38,1.667,0.0
4,Auckland,Heineken Open,2010-01-12,ATP250,Outdoor,Hard,1st Round,3,Grosjean S.,Mayer F.,675.0,59.0,26.0,746.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.4,2.82,1.505,1.0
4,Auckland,Heineken Open,2010-01-12,ATP250,Outdoor,Hard,1st Round,3,Rochus O.,Gicquel M.,57.0,58.0,769.0,750.0,3.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,2.0,1.72,2.15,1.8,0.0
