ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
1,Adelaide,Next Generation Hardcourts,2005-01-04,International,Outdoor,Hard,1st Round,3,Clement A.,Hewitt L.,106.0,3.0,,,6.0,2.0,1,6,1,6,,,,,1.0,2.0,Completed,5.0,1.143,7.8,1.111,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-04,International,Outdoor,Hard,1st Round,3,Delic A.,Reid T.,173.0,126.0,,,3.0,6.0,7,5,6,2,,,,,2.0,1.0,Completed,1.833,1.833,1.901,1.917,1.0
1,Adelaide,Next Generation Hardcourts,2005-01-05,International,Outdoor,Hard,2nd Round,3,Mayer F.,Enqvist T.,35.0,72.0,,,3.0,6.0,3,6,,,,,,,0.0,2.0,Completed,1.83,1.83,1.99,1.84,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-05,International,Outdoor,Hard,2nd Round,3,Kiefer N.,Saulnier C.,21.0,53.0,,,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,1.53,2.37,1.585,2.51,1.0
1,Adelaide,Next Generation Hardcourts,2005-01-05,International,Outdoor,Hard,2nd Round,3,Stepanek R.,Rochus O.,33.0,66.0,,,0.0,6.0,3,6,,,,,,,0.0,2.0,Completed,1.571,2.25,1.641,2.36,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-05,International,Outdoor,Hard,2nd Round,3,Malisse X.,Johansson J.,48.0,11.0,,,7.0,6.0,3,6,6,7,,,,,1.0,2.0,Completed,3.39,1.3,3.55,1.339,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-06,International,Outdoor,Hard,2nd Round,3,Delic A.,Melzer J.,173.0,39.0,,,3.0,6.0,3,6,,,,,,,0.0,2.0,Completed,3.25,1.33,3.09,1.418,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-06,International,Outdoor,Hard,2nd Round,3,Chela J.I.,Lisnard J.R.,26.0,132.0,,,7.0,5.0,7,5,,,,,,,2.0,0.0,Completed,1.22,4.0,1.273,4.11,1.0
1,Adelaide,Next Generation Hardcourts,2005-01-06,International,Outdoor,Hard,2nd Round,3,Hewitt L.,Calleri A.,3.0,58.0,,,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,1.1,6.5,1.143,6.3,1.0
1,Adelaide,Next Generation Hardcourts,2005-01-06,International,Outdoor,Hard,2nd Round,3,Dent T.,Benneteau J.,32.0,65.0,,,4.0,6.0,6,1,6,2,,,,,2.0,1.0,Completed,1.44,2.62,1.629,2.39,1.0
1,Adelaide,Next Generation Hardcourts,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Kiefer N.,Rochus O.,21.0,66.0,,,7.0,6.0,6,7,5,7,,,,,1.0,2.0,Completed,1.39,2.75,1.376,3.26,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Enqvist T.,Johansson J.,72.0,11.0,,,3.0,6.0,6,4,1,6,,,,,1.0,2.0,Completed,3.25,1.33,3.0,1.435,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Melzer J.,Chela J.I.,39.0,26.0,,,6.0,7.0,7,5,2,6,,,,,1.0,2.0,Completed,1.8,1.9,2.02,1.82,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Dent T.,Hewitt L.,32.0,3.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,5.5,1.12,7.1,1.125,1.0
1,Adelaide,Next Generation Hardcourts,2005-01-08,International,Outdoor,Hard,Semifinals,3,Rochus O.,Johansson J.,66.0,11.0,,,1.0,6.0,6,7,,,,,,,0.0,2.0,Completed,3.39,1.3,4.1,1.274,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-08,International,Outdoor,Hard,Semifinals,3,Chela J.I.,Dent T.,26.0,32.0,,,1.0,6.0,1,6,,,,,,,0.0,2.0,Completed,2.25,1.57,2.29,1.671,0.0
1,Adelaide,Next Generation Hardcourts,2005-01-09,International,Outdoor,Hard,The Final,3,Dent T.,Johansson J.,32.0,11.0,,,5.0,7.0,3,6,,,,,,,0.0,2.0,Completed,2.1,1.66,2.2,1.714,0.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Patience O.,Schuettler R.,119.0,42.0,,,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,3.25,1.286,3.4,1.357,1.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Gimelstob J.,Gambill J.M.,162.0,95.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,2.1,1.667,2.26,1.685,1.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Mathieu P.H.,Tipsarevic J.,123.0,117.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.533,2.375,1.629,2.39,1.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Vliegen K.,Ventura S.,116.0,104.0,,,7.0,6.0,5,7,6,4,,,,,2.0,1.0,Completed,1.364,2.875,1.37,3.3,1.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Tabara M.,Vanek J.,98.0,115.0,,,6.0,2.0,4,6,7,6,,,,,2.0,1.0,Completed,1.533,2.375,1.503,2.76,1.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Amritraj P.,Heuberger I.,340.0,124.0,,,4.0,6.0,4,6,,,,,,,0.0,2.0,Completed,2.625,1.444,3.05,1.417,0.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Carraz G.,Garcia A.,90.0,118.0,,,4.0,6.0,3,6,,,,,,,0.0,2.0,Completed,1.36,2.87,1.476,2.82,0.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,van Scheppingen D.,Garcia-Lopez G.,112.0,129.0,,,6.0,3.0,3,6,2,6,,,,,1.0,2.0,Completed,1.727,2.0,1.826,2.01,0.0
2,Chennai,TATA Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Paes L.,Lu Y.H.,,87.0,,,2.0,6.0,6,7,,,,,,,0.0,2.0,Completed,3.2,1.3,,,0.0
2,Chennai,TATA Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Kim K.,Mankad H.,94.0,360.0,,,6.0,4.0,4,6,6,4,,,,,2.0,1.0,Completed,1.4,2.75,1.391,3.21,1.0
2,Chennai,TATA Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Zib T.,Burgsmuller L.,121.0,100.0,,,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,2.0,1.727,2.1,1.769,1.0
2,Chennai,TATA Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Rastogi K.,Bjorkman J.,1005.0,70.0,,,4.0,6.0,0,6,,,,,,,0.0,2.0,Completed,7.5,1.063,9.0,1.091,0.0
2,Chennai,TATA Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Baghdatis M.,Devilder N.,159.0,198.0,,,4.0,6.0,7,6,6,7,,,,,1.0,2.0,Completed,1.286,3.25,1.308,3.75,0.0
2,Chennai,TATA Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Carlsen K.,Okun N.,84.0,141.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.533,2.375,1.629,2.39,1.0
2,Chennai,TATA Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Knowle J.,Moya C.,257.0,5.0,,,4.0,6.0,6,7,,,,,,,0.0,2.0,Completed,6.5,1.1,9.07,1.092,0.0
2,Chennai,TATA Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Rochus C.,27.0,113.0,,,4.0,6.0,7,6,6,1,,,,,2.0,1.0,Completed,1.14,5.0,1.196,5.09,1.0
2,Chennai,TATA Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Tabara M.,Patience O.,98.0,119.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.66,2.1,1.735,2.16,1.0
2,Chennai,TATA Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Zib T.,Kim K.,121.0,94.0,,,6.0,3.0,7,5,,,,,,,2.0,0.0,Completed,1.53,2.37,1.595,2.48,1.0
2,Chennai,TATA Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Gimelstob J.,Bjorkman J.,162.0,70.0,,,6.0,0.0,4,6,6,3,,,,,2.0,1.0,Completed,2.1,1.66,2.49,1.592,1.0
2,Chennai,TATA Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Garcia A.,129.0,118.0,,,6.0,3.0,6,3,,,,,,,2.0,0.0,Completed,1.8,1.9,1.847,1.98,1.0
2,Chennai,TATA Open,2005-01-06,International,Outdoor,Hard,2nd Round,3,Moya C.,Heuberger I.,5.0,124.0,,,,,,,,,,,,,,,Walkover,1.1,6.5,,,1.0
2,Chennai,TATA Open,2005-01-06,International,Outdoor,Hard,2nd Round,3,Vliegen K.,Lu Y.H.,116.0,87.0,,,1.0,6.0,7,5,7,6,,,,,2.0,1.0,Completed,1.66,2.1,1.763,2.11,1.0
2,Chennai,TATA Open,2005-01-06,International,Outdoor,Hard,2nd Round,3,Carlsen K.,Mathieu P.H.,84.0,123.0,,,3.0,6.0,5,7,,,,,,,0.0,2.0,Completed,2.37,1.53,2.57,1.565,0.0
2,Chennai,TATA Open,2005-01-06,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Devilder N.,27.0,198.0,,,6.0,3.0,6,2,,,,,,,2.0,0.0,Completed,1.12,5.5,1.141,6.41,1.0
2,Chennai,TATA Open,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Vliegen K.,Srichaphan P.,116.0,27.0,,,3.0,6.0,4,6,,,,,,,0.0,2.0,Completed,4.33,1.19,5.08,1.201,0.0
2,Chennai,TATA Open,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Tabara M.,129.0,98.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,2.37,1.53,2.72,1.521,1.0
2,Chennai,TATA Open,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Mathieu P.H.,5.0,123.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.36,3.0,1.455,2.95,1.0
2,Chennai,TATA Open,2005-01-07,International,Outdoor,Hard,Quarterfinals,3,Gimelstob J.,Zib T.,162.0,121.0,,,3.0,6.0,6,7,,,,,,,0.0,2.0,Completed,1.83,1.83,2.04,1.806,0.0
2,Chennai,TATA Open,2005-01-08,International,Outdoor,Hard,Semifinals,3,Zib T.,Srichaphan P.,121.0,27.0,,,6.0,7.0,3,6,,,,,,,0.0,2.0,Completed,4.33,1.19,4.6,1.235,0.0
2,Chennai,TATA Open,2005-01-08,International,Outdoor,Hard,Semifinals,3,Garcia-Lopez G.,Moya C.,129.0,5.0,,,4.0,6.0,6,2,6,7,,,,,1.0,2.0,Completed,7.0,1.08,7.5,1.118,0.0
2,Chennai,TATA Open,2005-01-09,International,Outdoor,Hard,The Final,3,Moya C.,Srichaphan P.,5.0,27.0,,,3.0,6.0,6,4,7,6,,,,,2.0,1.0,Completed,1.53,2.37,1.595,2.48,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Ljubicic I.,Wawrinka S.,22.0,168.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,,,1.269,4.17,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Lee H.T.,Stakhovsky S.,59.0,335.0,,,6.0,0.0,6,2,,,,,,,2.0,0.0,Completed,,,,,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Volandri F.,Lopez F.,43.0,25.0,,,5.0,7.0,3,6,,,,,,,0.0,2.0,Completed,3.25,1.286,3.75,1.308,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Mahut N.,Vico U.,131.0,206.0,,,6.0,4.0,3,6,4,6,,,,,1.0,2.0,Completed,,,1.769,2.1,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Federer R.,Ferrer D.,1.0,49.0,,,6.0,1.0,6,1,,,,,,,2.0,0.0,Completed,1.03,10.0,1.045,17.0,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Ulihrach B.,Lopez M.,86.0,149.0,,,5.0,7.0,6,7,,,,,,,0.0,2.0,Completed,1.364,2.875,1.389,3.22,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-03,International,Outdoor,Hard,1st Round,3,Rusedski G.,Hernych J.,46.0,83.0,,,6.0,3.0,7,5,,,,,,,2.0,0.0,Completed,1.4,2.75,1.385,3.25,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Johansson T.,Santoro F.,30.0,52.0,,,4.0,6.0,2,6,,,,,,,0.0,2.0,Completed,1.4,2.75,3.2,1.392,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Davydenko N.,Karlovic I.,28.0,61.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.667,2.1,1.704,2.22,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Beck K.,Andreev I.,44.0,50.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.833,1.833,1.885,1.935,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Chiudinelli M.,Pavel A.,142.0,18.0,,,7.0,5.0,6,7,6,4,,,,,2.0,1.0,Completed,4.5,1.167,4.75,1.222,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Sanchez D.,Costa A.,74.0,56.0,,,3.0,6.0,4,6,,,,,,,0.0,2.0,Completed,2.375,1.533,2.57,1.565,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Grosjean S.,Muller G.,15.0,69.0,,,7.0,6.0,6,2,,,,,,,2.0,0.0,Completed,1.4,2.75,1.437,2.99,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Gaudio G.,Monfils G.,10.0,239.0,,,4.0,6.0,6,7,,,,,,,0.0,2.0,Completed,1.533,2.375,1.877,1.943,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Verdasco F.,Abdulla M.,36.0,1349.0,,,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,,,1.036,19.5,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-04,International,Outdoor,Hard,1st Round,3,Nadal R.,Youzhny M.,51.0,16.0,,,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,2.1,1.66,2.14,1.746,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Lopez F.,Vico U.,25.0,206.0,,,6.0,2.0,7,6,,,,,,,2.0,0.0,Completed,1.12,5.5,1.154,5.9,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Beck K.,Davydenko N.,44.0,28.0,,,6.0,7.0,2,6,,,,,,,0.0,2.0,Completed,2.0,1.72,1.943,1.877,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Santoro F.,Monfils G.,52.0,239.0,,,6.0,2.0,4,6,7,5,,,,,2.0,1.0,Completed,1.66,2.1,1.641,2.36,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Verdasco F.,Nadal R.,36.0,51.0,,,2.0,6.0,4,6,,,,,,,0.0,2.0,Completed,2.25,1.57,2.72,1.513,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Chiudinelli M.,Costa A.,142.0,56.0,,,3.0,6.0,2,6,,,,,,,0.0,2.0,Completed,2.37,1.53,2.59,1.559,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Rusedski G.,Federer R.,46.0,1.0,,,3.0,6.0,4,6,,,,,,,0.0,2.0,Completed,8.5,1.05,10.71,1.076,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Lopez M.,Ljubicic I.,149.0,22.0,,,1.0,6.0,4,6,,,,,,,0.0,2.0,Completed,4.5,1.16,6.05,1.15,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-05,International,Outdoor,Hard,2nd Round,3,Grosjean S.,Lee H.T.,15.0,59.0,,,6.0,3.0,6,0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.613,2.43,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-06,International,Outdoor,Hard,Quarterfinals,3,Grosjean S.,Davydenko N.,15.0,28.0,,,6.0,4.0,3,6,2,6,,,,,1.0,2.0,Completed,1.57,2.25,1.588,2.5,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-06,International,Outdoor,Hard,Quarterfinals,3,Ljubicic I.,Nadal R.,22.0,51.0,,,6.0,2.0,6,7,6,3,,,,,2.0,1.0,Completed,1.8,1.9,1.926,1.893,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-06,International,Outdoor,Hard,Quarterfinals,3,Federer R.,Lopez F.,1.0,25.0,,,6.0,1.0,6,2,,,,,,,2.0,0.0,Completed,1.05,8.5,1.068,12.0,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-06,International,Outdoor,Hard,Quarterfinals,3,Costa A.,Santoro F.,56.0,52.0,,,6.0,2.0,3,0,,,,,,,1.0,0.0,Retired,2.0,1.72,1.901,1.917,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-07,International,Outdoor,Hard,Semifinals,3,Ljubicic I.,Costa A.,22.0,56.0,,,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,1.36,3.0,1.385,3.25,1.0
3,Doha,Qatar Exxon Mobil Open,2005-01-07,International,Outdoor,Hard,Semifinals,3,Davydenko N.,Federer R.,28.0,1.0,,,3.0,6.0,4,6,,,,,,,0.0,2.0,Completed,8.5,1.05,16.0,1.048,0.0
3,Doha,Qatar Exxon Mobil Open,2005-01-08,International,Outdoor,Hard,The Final,3,Federer R.,Ljubicic I.,1.0,22.0,,,6.0,3.0,6,1,,,,,,,2.0,0.0,Completed,1.07,7.5,1.074,11.0,1.0
4,Auckland,Heineken Open,2005-01-09,International,Outdoor,Hard,1st Round,3,Acasuso J.,Benneteau J.,66.0,64.0,,,6.0,1.0,3,6,6,4,,,,,2.0,1.0,Completed,3.5,1.25,4.34,1.254,1.0
4,Auckland,Heineken Open,2005-01-10,International,Outdoor,Hard,1st Round,3,Starace P.,Nielsen M.,73.0,617.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.25,3.5,1.323,3.65,1.0
4,Auckland,Heineken Open,2005-01-10,International,Outdoor,Hard,1st Round,3,Gonzalez F.,Blake J.,23.0,96.0,,,7.0,6.0,6,1,,,,,,,2.0,0.0,Completed,1.83,1.83,2.11,1.763,1.0
4,Auckland,Heineken Open,2005-01-10,International,Outdoor,Hard,1st Round,3,Muller G.,Saulnier C.,67.0,55.0,,,4.0,6.0,4,6,,,,,,,0.0,2.0,Completed,2.25,1.57,2.21,1.709,0.0
4,Auckland,Heineken Open,2005-01-10,International,Outdoor,Hard,1st Round,3,Spadea V.,Sanchez D.,19.0,72.0,,,6.0,0.0,6,0,,,,,,,2.0,0.0,Completed,1.22,3.75,1.255,4.32,1.0
4,Auckland,Heineken Open,2005-01-10,International,Outdoor,Hard,1st Round,3,Jones G.D.,Zabaleta M.,,54.0,,,0.0,6.0,2,6,,,,,,,0.0,2.0,Completed,,,,,0.0
4,Auckland,Heineken Open,2005-01-10,International,Outdoor,Hard,1st Round,3,Ginepri R.,Calleri A.,62.0,65.0,,,2.0,6.0,6,4,6,3,,,,,2.0,1.0,Completed,1.72,2.0,1.847,1.98,1.0
4,Auckland,Heineken Open,2005-01-10,International,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Martin A.,88.0,69.0,,,4.0,6.0,5,7,,,,,,,0.0,2.0,Completed,1.83,1.83,1.813,2.03,0.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Schalken S.,Coria G.,60.0,6.0,,,0.0,6.0,3,6,,,,,,,0.0,2.0,Completed,3.2,1.3,3.46,1.35,0.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Monaco J.,Luzzi F.,82.0,224.0,,,4.0,6.0,4,6,,,,,,,0.0,2.0,Completed,1.61,2.2,1.595,2.48,0.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Horna L.,Rochus O.,39.0,58.0,,,3.0,6.0,1,6,,,,,,,0.0,2.0,Completed,2.1,1.66,2.12,1.758,0.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Nadal R.,Hrbaty D.,50.0,20.0,,,3.0,6.0,,,,,,,,,0.0,1.0,Retired,2.1,1.66,2.17,1.73,0.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Chela J.I.,Garcia-Lopez G.,26.0,108.0,,,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,1.36,2.87,1.441,2.97,1.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Hernych J.,Ferrero J.C.,78.0,32.0,,,6.0,7.0,6,3,6,1,,,,,2.0,1.0,Completed,2.87,1.36,2.85,1.476,1.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Mello R.,Bjorkman J.,61.0,71.0,,,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,2.37,1.53,1.685,2.26,1.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,1st Round,3,Sluiter R.,Robredo T.,79.0,13.0,,,4.0,6.0,6,4,6,4,,,,,2.0,1.0,Completed,2.87,1.36,2.83,1.476,1.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,2nd Round,3,Saulnier C.,Coria G.,55.0,6.0,,,3.0,6.0,6,4,6,7,,,,,1.0,2.0,Completed,3.0,1.36,3.32,1.368,0.0
4,Auckland,Heineken Open,2005-01-11,International,Outdoor,Hard,2nd Round,3,Luzzi F.,Rochus O.,224.0,58.0,,,2.0,6.0,3,6,,,,,,,0.0,2.0,Completed,3.5,1.28,3.85,1.299,0.0
4,Auckland,Heineken Open,2005-01-12,International,Outdoor,Hard,2nd Round,3,Acasuso J.,Hrbaty D.,66.0,20.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,5.0,1.14,5.6,1.169,1.0
4,Auckland,Heineken Open,2005-01-12,International,Outdoor,Hard,2nd Round,3,Martin A.,Hernych J.,69.0,78.0,,,4.0,6.0,2,6,,,,,,,0.0,2.0,Completed,2.0,1.72,2.31,1.662,0.0
4,Auckland,Heineken Open,2005-01-12,International,Outdoor,Hard,2nd Round,3,Ginepri R.,Spadea V.,62.0,19.0,,,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,2.37,1.53,2.84,1.472,1.0
4,Auckland,Heineken Open,2005-01-12,International,Outdoor,Hard,2nd Round,3,Chela J.I.,Mello R.,26.0,61.0,,,6.0,2.0,6,1,,,,,,,2.0,0.0,Completed,1.57,2.25,1.649,2.34,1.0
