ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
1,Brisbane,Brisbane International,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Simon G.,Dimitrov G.,15.0,28.0,2145.0,1360.0,3.0,6.0,6.0,7.0,,,,,,,0.0,2.0,Completed,2.1,1.66,2.31,1.68,0.0
1,Brisbane,Brisbane International,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Kudla D.,Smith J.P.,69.0,129.0,719.0,459.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.37,1.63,2.4,1.0
1,Brisbane,Brisbane International,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Mitchell B.,Kamke T.,231.0,277.0,225.0,185.0,2.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,2.0,1.72,1.99,1.9,0.0
1,Brisbane,Brisbane International,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Chung H.,Groth S.,51.0,60.0,817.0,782.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.93,1.96,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Bellucci T.,16.0,37.0,1880.0,1105.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.31,3.74,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Johnson S.,22.0,32.0,1487.0,1240.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.37,1.65,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Thiem D.,Duckworth J.,20.0,120.0,1600.0,485.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.37,3.33,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Lajovic D.,197.0,76.0,252.0,678.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.0,1.89,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Dodig I.,Anderson O.,87.0,813.0,636.0,25.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.07,10.95,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Pouille L.,Nishioka Y.,78.0,117.0,672.0,495.0,4.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,2.25,1.57,2.38,1.64,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Istomin D.,65.0,61.0,762.0,781.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.14,1.78,1.0
1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Mahut N.,18.0,71.0,1675.0,710.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.19,5.25,1.0
1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Thiem D.,Kudla D.,20.0,69.0,1600.0,719.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.44,3.01,1.0
1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Kukushkin M.,Nishikori K.,65.0,8.0,762.0,4235.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,5.5,1.14,4.6,1.24,0.0
1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Cilic M.,Chung H.,13.0,51.0,2405.0,817.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.36,3.47,1.0
1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Stepanek R.,Tomic B.,197.0,18.0,252.0,1675.0,6.0,7.0,6.0,4.0,6.0,7.0,,,,,1.0,2.0,Completed,3.4,1.3,3.57,1.34,0.0
1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Pouille L.,Goffin D.,78.0,16.0,672.0,1880.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,5.0,1.16,5.54,1.18,1.0
1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Dodig I.,Raonic M.,87.0,14.0,636.0,2170.0,7.0,6.0,1.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,3.75,1.25,3.71,1.32,0.0
1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Troicki V.,28.0,22.0,1360.0,1487.0,5.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.25,1.36,3.48,1.0
1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Federer R.,Kamke T.,3.0,277.0,8265.0,185.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.09,9.35,1.0
1,Brisbane,Brisbane International,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Pouille L.,Raonic M.,78.0,14.0,672.0,2170.0,4.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,4.5,1.18,5.84,1.18,0.0
1,Brisbane,Brisbane International,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Tomic B.,Nishikori K.,18.0,8.0,1675.0,4235.0,6.0,3.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.4,1.3,3.65,1.34,1.0
1,Brisbane,Brisbane International,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Thiem D.,Cilic M.,20.0,13.0,1600.0,2405.0,2.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.36,3.2,1.41,1.0
1,Brisbane,Brisbane International,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Federer R.,28.0,3.0,1360.0,8265.0,4.0,6.0,7.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,5.0,1.16,5.25,1.21,0.0
1,Brisbane,Brisbane International,2016-01-09,ATP250,Outdoor,Hard,Semifinals,3,Tomic B.,Raonic M.,18.0,14.0,1675.0,2170.0,6.0,7.0,6.0,7.0,,,,,,,0.0,2.0,Completed,2.62,1.5,2.92,1.48,0.0
1,Brisbane,Brisbane International,2016-01-09,ATP250,Outdoor,Hard,Semifinals,3,Federer R.,Thiem D.,3.0,20.0,8265.0,1600.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.11,8.22,1.0
1,Brisbane,Brisbane International,2016-01-10,ATP250,Outdoor,Hard,The Final,3,Federer R.,Raonic M.,3.0,14.0,8265.0,2170.0,4.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.25,4.0,1.27,4.27,0.0
2,Chennai,Chennai Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Donskoy E.,Millman J.,91.0,92.0,615.0,611.0,7.0,6.0,4.0,6.0,6.0,7.0,,,,,1.0,2.0,Completed,2.5,1.5,2.47,1.6,0.0
2,Chennai,Chennai Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Almagro N.,Pavic A.,73.0,449.0,694.0,90.0,6.0,3.0,5.0,7.0,6.0,7.0,,,,,1.0,2.0,Completed,1.36,3.0,1.43,3.05,0.0
2,Chennai,Chennai Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Coric B.,Granollers M.,44.0,84.0,941.0,645.0,7.0,6.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.62,1.45,2.96,1.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Daniel T.,27.0,96.0,1430.0,603.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.5,1.56,2.56,1.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Rublev A.,Devvarman S.,185.0,177.0,270.0,284.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.1,1.7,2.27,1.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Krajicek A.,Ram R.,104.0,89.0,559.0,623.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.03,1.86,1.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Giraldo S.,55.0,70.0,797.0,716.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.93,1.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Ramanathan R.,Gimeno-Traver D.,248.0,98.0,209.0,590.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.9,1.8,2.04,1.85,1.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Vanni L.,107.0,106.0,547.0,552.0,4.0,6.0,6.0,7.0,,,,,,,0.0,2.0,Completed,1.61,2.2,1.81,2.1,0.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Khachanov K.,Muller G.,152.0,38.0,379.0,1105.0,7.0,6.0,6.0,7.0,2.0,6.0,,,,,1.0,2.0,Completed,3.25,1.33,3.55,1.34,0.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Fabbiano T.,Kovalik J.,157.0,259.0,362.0,203.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.53,2.65,1.0
2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Pospisil V.,45.0,39.0,939.0,1075.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.5,1.59,1.0
2,Chennai,Chennai Open,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Coric B.,Krajicek A.,44.0,104.0,941.0,559.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.32,3.74,1.0
2,Chennai,Chennai Open,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Pavic A.,Garcia-Lopez G.,449.0,27.0,90.0,1430.0,6.0,7.0,1.0,6.0,,,,,,,0.0,2.0,Completed,3.0,1.36,3.2,1.4,0.0
2,Chennai,Chennai Open,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Rublev A.,Wawrinka S.,185.0,4.0,270.0,6865.0,3.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,8.0,1.08,6.55,1.15,0.0
2,Chennai,Chennai Open,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Millman J.,Bautista R.,92.0,25.0,611.0,1480.0,4.0,6.0,1.0,6.0,,,,,,,0.0,2.0,Completed,3.5,1.28,3.31,1.38,0.0
2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Fabbiano T.,38.0,157.0,1105.0,362.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,1.18,4.5,1.19,5.42,0.0
2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Rosol L.,19.0,55.0,1633.0,797.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.59,2.52,1.0
2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Vanni L.,Bedene A.,106.0,45.0,552.0,939.0,7.0,5.0,3.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,3.0,1.36,3.37,1.37,0.0
2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Kudryavtsev A.,Ramanathan R.,164.0,248.0,321.0,209.0,6.0,3.0,4.0,6.0,4.0,6.0,,,,,1.0,2.0,Completed,1.9,1.8,1.88,2.02,0.0
2,Chennai,Chennai Open,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Fabbiano T.,Paire B.,157.0,19.0,362.0,1633.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,4.5,1.2,4.76,1.24,0.0
2,Chennai,Chennai Open,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Wawrinka S.,27.0,4.0,1430.0,6865.0,4.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,5.0,1.16,5.5,1.19,0.0
2,Chennai,Chennai Open,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Ramanathan R.,Bedene A.,248.0,45.0,209.0,939.0,7.0,6.0,4.0,6.0,3.0,6.0,,,,,1.0,2.0,Completed,5.0,1.16,5.25,1.21,0.0
2,Chennai,Chennai Open,2016-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Coric B.,Bautista R.,44.0,25.0,941.0,1480.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.36,3.17,1.42,1.0
2,Chennai,Chennai Open,2016-01-09,ATP250,Outdoor,Hard,Semifinals,3,Paire B.,Wawrinka S.,19.0,4.0,1633.0,6865.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,4.5,1.2,5.45,1.2,0.0
2,Chennai,Chennai Open,2016-01-09,ATP250,Outdoor,Hard,Semifinals,3,Coric B.,Bedene A.,44.0,45.0,941.0,939.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.56,2.63,1.0
2,Chennai,Chennai Open,2016-01-10,ATP250,Outdoor,Hard,The Final,3,Wawrinka S.,Coric B.,4.0,44.0,6865.0,941.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.13,7.23,1.0
3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Dzumhur D.,Cecchinato M.,82.0,90.0,649.0,618.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.84,1.0
3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Zayid M. S.,Chardy J.,1512.0,31.0,3.0,1255.0,1.0,6.0,1.0,6.0,,,,,,,0.0,2.0,Completed,51.0,1.0,51.0,1.01,0.0
3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Klizan M.,Edmund K.,43.0,102.0,980.0,568.0,2.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,2.1,1.66,2.07,1.83,0.0
3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Brown D.,Djokovic N.,118.0,1.0,493.0,16585.0,2.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,21.0,1.01,24.11,1.01,0.0
3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Karatsev A.,Haase R.,195.0,66.0,254.0,740.0,7.0,5.0,1.0,6.0,5.0,7.0,,,,,1.0,2.0,Completed,2.5,1.5,2.76,1.5,0.0
3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Munoz-De La Nava D.,17.0,75.0,1690.0,681.0,6.0,3.0,6.0,7.0,5.0,7.0,,,,,1.0,2.0,Completed,1.18,4.5,1.2,5.11,0.0
3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Kuznetsov An.,Ilhan M.,79.0,114.0,663.0,520.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.59,2.49,1.0
