ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
1,Adelaide,Next Generation Adelaide International,2007-01-01,International,Outdoor,Hard,Round Robin,3,Luczak P.,Hrbaty D.,166.0,21.0,245.0,1238.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.87,1.36,3.09,1.437,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-01,International,Outdoor,Hard,Round Robin,3,Serra F.,Johansson J.,60.0,193.0,665.0,202.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.33,2.92,1.472,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-01,International,Outdoor,Hard,Round Robin,3,Hajek J.,Jones A.,76.0,200.0,509.0,194.0,3.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,1.72,2.0,1.909,2.0,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-01,International,Outdoor,Hard,Round Robin,3,Becker B.,Guccione C.,58.0,153.0,686.0,287.0,5.0,7.0,3.0,6.0,,,,,,,0.0,2.0,Completed,1.53,2.37,1.602,2.56,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-02,International,Outdoor,Hard,Round Robin,3,Mathieu P.H.,Hernych J.,55.0,75.0,723.0,511.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.5,1.483,2.87,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-02,International,Outdoor,Hard,Round Robin,3,Djokovic N.,Hajek J.,16.0,76.0,1380.0,509.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,6.5,1.137,7.6,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-02,International,Outdoor,Hard,Round Robin,3,Goldstein P.,Hrbaty D.,70.0,21.0,526.0,1238.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.87,1.36,3.51,1.369,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-02,International,Outdoor,Hard,Round Robin,3,Gasquet R.,Mayer F.,18.0,56.0,1365.0,700.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.19,4.0,1.277,4.31,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-02,International,Outdoor,Hard,Round Robin,3,Spadea V.,Stepanek R.,73.0,19.0,514.0,1340.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.67,1.565,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-02,International,Outdoor,Hard,Round Robin,3,Tipsarevic J.,Hewitt L.,64.0,20.0,599.0,1315.0,1.0,6.0,2.0,4.0,,,,,,,0.0,1.0,Retired,5.0,1.14,5.07,1.224,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Luczak P.,Goldstein P.,166.0,70.0,245.0,526.0,6.0,7.0,1.0,6.0,,,,,,,0.0,2.0,Completed,1.83,1.83,2.04,1.877,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Mayer F.,Dancevic F.,56.0,88.0,700.0,457.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.917,1.99,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Del Potro J.M.,Hernych J.,92.0,75.0,445.0,511.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.559,2.69,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Clement A.,Becker B.,42.0,58.0,845.0,686.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.51,2.81,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Korolev E.,Stepanek R.,102.0,19.0,418.0,1340.0,6.0,4.0,2.0,6.0,2.0,6.0,,,,,1.0,2.0,Completed,2.2,1.61,2.18,1.781,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Kunitsyn I.,Vassallo-Arguello M.,94.0,81.0,438.0,488.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Simon G.,Johansson J.,45.0,193.0,801.0,202.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,3.0,1.33,3.51,1.369,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-03,International,Outdoor,Hard,Round Robin,3,Jones A.,Djokovic N.,200.0,16.0,194.0,1380.0,1.0,6.0,2.0,6.0,,,,,,,0.0,2.0,Completed,6.5,1.08,7.65,1.136,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-04,International,Outdoor,Hard,Round Robin,3,Korolev E.,Spadea V.,102.0,73.0,418.0,514.0,1.0,6.0,6.0,7.0,,,,,,,0.0,2.0,Completed,2.1,1.66,1.99,1.917,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-04,International,Outdoor,Hard,Round Robin,3,Gasquet R.,Dancevic F.,18.0,88.0,1365.0,457.0,7.0,5.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.08,6.5,1.091,9.95,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-04,International,Outdoor,Hard,Round Robin,3,Clement A.,Guccione C.,42.0,153.0,845.0,287.0,6.0,7.0,6.0,7.0,,,,,,,0.0,2.0,Completed,1.36,2.87,1.452,3.01,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-04,International,Outdoor,Hard,Round Robin,3,Del Potro J.M.,Mathieu P.H.,92.0,55.0,445.0,723.0,7.0,6.0,0.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.72,2.0,1.806,2.14,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-04,International,Outdoor,Hard,Round Robin,3,Serra F.,Simon G.,60.0,45.0,665.0,801.0,2.0,6.0,7.0,5.0,1.0,1.0,,,,,1.0,1.0,Retired,,,1.278,4.3,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-04,International,Outdoor,Hard,Round Robin,3,Hewitt L.,Kunitsyn I.,20.0,94.0,1315.0,438.0,6.0,4.0,6.0,7.0,4.0,6.0,,,,,1.0,2.0,Completed,1.11,6.0,1.14,7.45,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-05,International,Outdoor,Hard,Quarterfinals,3,Goldstein P.,Djokovic N.,70.0,16.0,526.0,1380.0,4.0,6.0,5.0,7.0,,,,,,,0.0,2.0,Completed,4.5,1.16,4.32,1.276,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-05,International,Outdoor,Hard,Quarterfinals,3,Gasquet R.,Guccione C.,18.0,153.0,1365.0,287.0,6.0,1.0,3.0,6.0,6.0,7.0,,,,,1.0,2.0,Completed,1.14,5.0,1.224,5.06,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-06,International,Outdoor,Hard,Quarterfinals,3,Kunitsyn I.,Del Potro J.M.,94.0,92.0,438.0,445.0,2.0,6.0,0.0,6.0,,,,,,,0.0,2.0,Completed,2.25,1.57,2.67,1.565,0.0
1,Adelaide,Next Generation Adelaide International,2007-01-06,International,Outdoor,Hard,Quarterfinals,3,Johansson J.,Spadea V.,193.0,73.0,202.0,514.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.51,2.81,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-06,International,Outdoor,Hard,Semifinals,3,Guccione C.,Del Potro J.M.,153.0,92.0,287.0,445.0,5.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,,,2.54,1.61,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-06,International,Outdoor,Hard,Semifinals,3,Djokovic N.,Johansson J.,16.0,193.0,1380.0,202.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.476,2.9,1.0
1,Adelaide,Next Generation Adelaide International,2007-01-07,International,Outdoor,Hard,The Final,3,Djokovic N.,Guccione C.,16.0,153.0,1380.0,287.0,6.0,3.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.0,1.259,4.56,1.0
2,Chennai,Chennai Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Falla A.,Mahut N.,107.0,66.0,407.0,552.0,5.0,7.0,4.0,6.0,,,,,,,0.0,2.0,Completed,1.9,1.8,1.909,2.0,0.0
2,Chennai,Chennai Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Lu Y.H.,Galvani S.,89.0,109.0,450.0,396.0,2.0,6.0,3.0,6.0,,,,,,,0.0,2.0,Completed,,,1.714,2.3,0.0
2,Chennai,Chennai Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Greul S.,Kim K.,82.0,100.0,486.0,424.0,6.0,1.0,2.0,6.0,3.0,6.0,,,,,1.0,2.0,Completed,1.72,2.0,1.847,2.08,0.0
2,Chennai,Chennai Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Gabashvili T.,Benneteau J.,114.0,40.0,385.0,877.0,3.0,6.0,4.0,6.0,,,,,,,0.0,2.0,Completed,2.37,1.53,2.61,1.585,0.0
2,Chennai,Chennai Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Karlovic I.,Amritraj P.,98.0,393.0,431.0,84.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.5,1.278,4.3,1.0
2,Chennai,Chennai Open,2007-01-01,International,Outdoor,Hard,1st Round,3,Malisse X.,Udomchoke D.,37.0,103.0,910.0,417.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.2,1.426,3.15,1.0
