ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Player A,Player B,ARank,BRank,APts,BPts,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,Asets,Bsets,Comment,B365A,B365B,PSA,PSB,Result
1,Adelaide,Next Generation Adelaide International,2006-01-03,International,Outdoor,Hard,1st Round,3,Mathieu P.H.,Nieminen J.,46.0,28.0,738.0,1045.0,2.0,6.0,6,7,,,,,,,0,2.0,Completed,2.1,1.66,2.21,1.763,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-03,International,Outdoor,Hard,1st Round,3,Llodra M.,Serra F.,137.0,49.0,303.0,712.0,6.0,3.0,1,3,,,,,,,1,0.0,Retired,1.61,2.2,1.714,2.3,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-03,International,Outdoor,Hard,1st Round,3,Lorenzi P.,Murray A.,252.0,64.0,138.0,571.0,6.0,3.0,0,6,2,6,,,,,1,2.0,Completed,6.5,1.08,8.75,1.111,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-03,International,Outdoor,Hard,1st Round,3,Carlsen K.,Carraz G.,66.0,167.0,565.0,233.0,5.0,7.0,7,5,6,3,,,,,2.0,1,Completed,2.0,1.72,2.21,1.763,1.0
1,Adelaide,Next Generation Adelaide International,2006-01-03,International,Outdoor,Hard,1st Round,3,Hewitt L.,Hernych J.,4.0,74.0,2490.0,515.0,4.0,6.0,6,2,6,4,,,,,2.0,1,Completed,1.08,6.5,1.1,9.0,1.0
1,Adelaide,Next Generation Adelaide International,2006-01-03,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Junaid R.,18.0,413.0,1490.0,67.0,6.0,3.0,7,5,,,,,,,2.0,0,Completed,1.05,8.0,1.083,10.98,1.0
1,Adelaide,Next Generation Adelaide International,2006-01-04,International,Outdoor,Hard,2nd Round,3,Robredo T.,Serra F.,19.0,49.0,1490.0,712.0,6.0,7.0,6,3,3,6,,,,,1,2.0,Completed,1.28,3.5,1.291,4.14,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-04,International,Outdoor,Hard,2nd Round,3,Malisse X.,Ancic M.,47.0,21.0,731.0,1360.0,3.0,6.0,6,3,7,6,,,,,2.0,1,Completed,2.37,1.53,2.73,1.546,1.0
1,Adelaide,Next Generation Adelaide International,2006-01-04,International,Outdoor,Hard,2nd Round,3,Mayer F.,Nieminen J.,72.0,28.0,519.0,1045.0,6.0,7.0,5,7,,,,,,,0,2.0,Completed,2.5,1.5,2.61,1.585,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-04,International,Outdoor,Hard,2nd Round,3,Seppi A.,Blake J.,68.0,23.0,562.0,1230.0,3.0,6.0,6,3,6,4,,,,,2.0,1,Completed,6.0,1.11,8.0,1.129,1.0
1,Adelaide,Next Generation Adelaide International,2006-01-05,International,Outdoor,Hard,2nd Round,3,Berdych T.,Murray A.,24.0,64.0,1200.0,571.0,7.0,6.0,4,6,6,1,,,,,2.0,1,Completed,1.72,2.0,1.68,2.37,1.0
1,Adelaide,Next Generation Adelaide International,2006-01-05,International,Outdoor,Hard,2nd Round,3,Philippoussis M.,Hrbaty D.,172.0,18.0,228.0,1490.0,6.0,3.0,4,6,1,6,,,,,1,2.0,Completed,3.0,1.36,3.23,1.412,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-05,International,Outdoor,Hard,2nd Round,3,Karlovic I.,Carlsen K.,70.0,66.0,550.0,565.0,6.0,2.0,6,7,4,6,,,,,1,2.0,Completed,1.5,2.5,1.478,2.89,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-05,International,Outdoor,Hard,2nd Round,3,Hewitt L.,Kohlschreiber P.,4.0,86.0,2490.0,470.0,3.0,6.0,6,0,5,7,,,,,1,2.0,Completed,1.08,7.0,1.083,11.0,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Nieminen J.,Serra F.,28.0,49.0,1045.0,712.0,4.0,6.0,7,6,2,6,,,,,1,2.0,Completed,1.39,2.75,1.467,2.94,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Hrbaty D.,Carlsen K.,18.0,66.0,1490.0,565.0,7.0,5.0,6,3,,,,,,,2.0,0,Completed,1.3,3.39,1.368,3.52,1.0
1,Adelaide,Next Generation Adelaide International,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Seppi A.,Malisse X.,68.0,47.0,562.0,731.0,0.0,6.0,1,6,,,,,,,0,2.0,Completed,2.62,1.44,2.67,1.565,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Kohlschreiber P.,Berdych T.,86.0,24.0,470.0,1200.0,1.0,6.0,4,6,,,,,,,0,2.0,Completed,4.0,1.22,4.22,1.284,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-07,International,Outdoor,Hard,Semifinals,3,Hrbaty D.,Serra F.,18.0,49.0,1490.0,712.0,3.0,6.0,3,6,,,,,,,0,2.0,Completed,1.3,3.39,1.377,3.45,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-07,International,Outdoor,Hard,Semifinals,3,Berdych T.,Malisse X.,24.0,47.0,1200.0,731.0,4.0,6.0,0,6,,,,,,,0,2.0,Completed,1.5,2.5,1.541,2.75,0.0
1,Adelaide,Next Generation Adelaide International,2006-01-08,International,Outdoor,Hard,The Final,3,Serra F.,Malisse X.,49.0,47.0,712.0,731.0,6.0,3.0,6,4,,,,,,,2.0,0,Completed,2.75,1.39,2.81,1.498,1.0
2,Chennai,Chennai Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Amritraj P.,Mello R.,267.0,111.0,127.0,398.0,2.0,6.0,6,2,6,3,,,,,2.0,1,Completed,3.0,1.33,3.11,1.433,1.0
2,Chennai,Chennai Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Vliegen K.,Wang Y.T.,93.0,100.0,442.0,423.0,6.0,3.0,6,2,,,,,,,2.0,0,Completed,1.8,1.9,1.926,1.98,1.0
2,Chennai,Chennai Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Phau B.,Reynolds B.,87.0,92.0,463.0,442.0,6.0,3.0,6,0,,,,,,,2.0,0,Completed,1.72,2.0,1.82,2.12,1.0
2,Chennai,Chennai Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Greul S.,Ascione T.,131.0,96.0,333.0,431.0,5.0,7.0,1,6,,,,,,,0,2.0,Completed,2.25,1.57,,,0.0
2,Chennai,Chennai Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Behrend T.,Daniel M.,89.0,94.0,462.0,440.0,6.0,3.0,7,5,,,,,,,2.0,0,Completed,1.57,2.25,1.606,2.55,1.0
2,Chennai,Chennai Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Uppal V.,Vanek J.,526.0,99.0,43.0,424.0,3.0,6.0,1,6,,,,,,,0,2.0,Completed,,,,,0.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Stepanek R.,Navarro-Pastor I.,20.0,139.0,1440.0,301.0,6.0,4.0,7,6,,,,,,,2.0,0,Completed,,,1.125,8.2,1.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Dlouhy L.,Berrer M.,98.0,126.0,428.0,356.0,3.0,6.0,6,3,2,6,,,,,1,2.0,Completed,,,2.1,1.833,0.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Delgado R.,Srichaphan P.,132.0,42.0,332.0,785.0,6.0,4.0,1,6,6,7,,,,,1,2.0,Completed,5.5,1.12,6.49,1.164,0.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Sabau R.,Muller G.,112.0,76.0,398.0,506.0,2.0,6.0,6,7,,,,,,,0,2.0,Completed,3.25,1.28,4.9,1.233,0.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Schuettler R.,Vicente F.,88.0,110.0,463.0,400.0,6.0,4.0,6,3,,,,,,,2.0,0,Completed,1.33,3.0,1.452,3.01,1.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Norman D.,Moya C.,108.0,31.0,404.0,940.0,4.0,6.0,6,3,1,6,,,,,1,2.0,Completed,4.5,1.16,4.55,1.253,0.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Gimelstob J.,Waske A.,104.0,122.0,408.0,368.0,6.0,2.0,6,2,,,,,,,2.0,0,Completed,1.72,2.0,1.769,2.2,1.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Bopanna R.,Saulnier C.,266.0,90.0,128.0,460.0,6.0,3.0,6,3,,,,,,,2.0,0,Completed,,,4.8,1.238,1.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Ljubicic I.,91.0,9.0,460.0,2180.0,6.0,7.0,5,7,,,,,,,0,2.0,Completed,6.0,1.1,5.5,1.2,0.0
2,Chennai,Chennai Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Lee H.T.,Gicquel M.,107.0,123.0,406.0,366.0,5.0,7.0,4,6,,,,,,,0,2.0,Completed,1.66,2.1,1.775,2.19,0.0
2,Chennai,Chennai Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Phau B.,Berrer M.,87.0,126.0,463.0,356.0,1.0,6.0,6,2,6,4,,,,,2.0,1,Completed,,,,,1.0
2,Chennai,Chennai Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Stepanek R.,Amritraj P.,20.0,267.0,1440.0,127.0,3.0,6.0,6,0,6,4,,,,,2.0,1,Completed,,,,,1.0
2,Chennai,Chennai Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Behrend T.,Ascione T.,89.0,96.0,462.0,431.0,4.0,6.0,1,6,,,,,,,0,2.0,Completed,2.1,1.66,2.37,1.68,0.0
2,Chennai,Chennai Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Moya C.,Gimelstob J.,31.0,104.0,940.0,408.0,3.0,6.0,6,3,6,4,,,,,2.0,1,Completed,,,1.333,3.7,1.0
2,Chennai,Chennai Open,2006-01-05,International,Outdoor,Hard,2nd Round,3,Ljubicic I.,Vanek J.,9.0,99.0,2180.0,424.0,6.0,3.0,3,6,6,3,,,,,2.0,1,Completed,1.1,6.5,1.089,10.25,1.0
2,Chennai,Chennai Open,2006-01-05,International,Outdoor,Hard,2nd Round,3,Vliegen K.,Schuettler R.,93.0,88.0,442.0,463.0,6.0,2.0,6,4,,,,,,,2.0,0,Completed,2.0,1.72,1.935,1.971,1.0
2,Chennai,Chennai Open,2006-01-05,International,Outdoor,Hard,2nd Round,3,Bopanna R.,Muller G.,266.0,76.0,128.0,506.0,3.0,6.0,4,6,,,,,,,0,2.0,Completed,4.5,1.16,5.35,1.211,0.0
2,Chennai,Chennai Open,2006-01-05,International,Outdoor,Hard,2nd Round,3,Gicquel M.,Srichaphan P.,123.0,42.0,366.0,785.0,3.0,6.0,7,6,2,6,,,,,1,2.0,Completed,3.75,1.25,3.75,1.328,0.0
2,Chennai,Chennai Open,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Vliegen K.,Srichaphan P.,93.0,42.0,442.0,785.0,6.0,1.0,6,2,,,,,,,2.0,0,Completed,3.25,1.33,3.36,1.391,1.0
2,Chennai,Chennai Open,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Stepanek R.,Ascione T.,20.0,96.0,1440.0,431.0,6.0,3.0,6,4,,,,,,,2.0,0,Completed,1.19,4.33,1.291,4.14,1.0
2,Chennai,Chennai Open,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Phau B.,31.0,87.0,940.0,463.0,6.0,4.0,4,6,6,1,,,,,2.0,1,Completed,1.28,3.5,1.366,3.53,1.0
2,Chennai,Chennai Open,2006-01-06,International,Outdoor,Hard,Quarterfinals,3,Muller G.,Ljubicic I.,76.0,9.0,506.0,2180.0,1.0,6.0,3,6,,,,,,,0,2.0,Completed,3.75,1.25,3.51,1.369,0.0
2,Chennai,Chennai Open,2006-01-07,International,Outdoor,Hard,Semifinals,3,Moya C.,Stepanek R.,31.0,20.0,940.0,1440.0,6.0,4.0,6,7,7,6,,,,,2.0,1,Completed,2.0,1.72,2.26,1.735,1.0
2,Chennai,Chennai Open,2006-01-08,International,Outdoor,Hard,Semifinals,3,Ljubicic I.,Vliegen K.,9.0,93.0,2180.0,442.0,6.0,3.0,3,6,7,6,,,,,2.0,1,Completed,1.14,5.0,1.242,4.74,1.0
2,Chennai,Chennai Open,2006-01-08,International,Outdoor,Hard,The Final,3,Ljubicic I.,Moya C.,9.0,31.0,2180.0,940.0,7.0,6.0,6,2,,,,,,,2.0,0,Completed,1.53,2.37,1.61,2.54,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Bjorkman J.,Youzhny M.,62.0,43.0,588.0,775.0,6.0,1.0,3,6,4,6,,,,,1,2.0,Completed,2.87,1.36,3.25,1.408,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Rochus O.,Sanguinetti D.,27.0,44.0,1110.0,773.0,6.0,2.0,6,7,6,7,,,,,1,2.0,Completed,1.5,2.5,1.446,3.04,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Wawrinka S.,Haas T.,54.0,45.0,675.0,755.0,7.0,5.0,2,6,5,7,,,,,1,2.0,Completed,3.25,1.28,3.02,1.45,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Moodie W.,Mirnyi M.,63.0,34.0,583.0,905.0,6.0,4.0,4,6,7,6,,,,,2.0,1,Completed,2.25,1.57,2.2,1.769,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Hanescu V.,Lopez F.,35.0,33.0,856.0,910.0,4.0,6.0,6,7,,,,,,,0,2.0,Completed,2.25,1.57,2.37,1.68,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Henman T.,Gasquet R.,36.0,16.0,850.0,1506.0,6.0,4.0,6,4,,,,,,,2.0,0,Completed,2.75,1.39,2.57,1.599,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Sultan-Khalfan A.,Baghdatis M.,1497.0,55.0,,634.0,1.0,6.0,1,6,,,,,,,0,2.0,Completed,11.0,1.02,13.11,1.062,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-02,International,Outdoor,Hard,1st Round,3,Zib T.,Monfils G.,59.0,30.0,611.0,979.0,5.0,7.0,4,6,,,,,,,0,2.0,Completed,3.2,1.3,4.1,1.294,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Marach O.,Santoro F.,127.0,58.0,350.0,615.0,0.0,6.0,6,2,4,6,,,,,1,2.0,Completed,2.87,1.36,2.96,1.463,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Davydenko N.,Rochus C.,5.0,41.0,2390.0,795.0,6.0,3.0,6,1,,,,,,,2.0,0,Completed,1.12,5.5,1.167,6.4,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Volandri F.,Mahut N.,38.0,135.0,836.0,309.0,6.0,4.0,6,4,,,,,,,2.0,0,Completed,1.8,1.9,2.05,1.87,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Vik R.,Pavel A.,61.0,80.0,599.0,500.0,2.0,6.0,7,6,7,6,,,,,2.0,1,Completed,2.1,1.66,2.09,1.84,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,El Aynaoui Y.,Grosjean S.,228.0,25.0,158.0,1135.0,6.0,4.0,6,4,,,,,,,2.0,0,Completed,4.5,1.16,5.5,1.2,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Starace P.,Andreev I.,105.0,26.0,408.0,1120.0,7.0,5.0,1,6,7,5,,,,,2.0,1,Completed,4.0,1.19,4.6,1.25,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Tipsarevic J.,Tursunov D.,140.0,60.0,299.0,600.0,5.0,7.0,2,6,,,,,,,0,2.0,Completed,2.62,1.44,3.11,1.433,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-03,International,Outdoor,Hard,1st Round,3,Minar I.,Federer R.,73.0,1.0,518.0,6725.0,1.0,6.0,3,6,,,,,,,0,2.0,Completed,11.0,1.02,34.05,1.021,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Haas T.,Henman T.,45.0,36.0,755.0,850.0,6.0,2.0,7,6,,,,,,,2.0,0,Completed,2.0,1.72,2.44,1.649,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Davydenko N.,Vik R.,5.0,61.0,2390.0,599.0,6.0,3.0,6,4,,,,,,,2.0,0,Completed,,,1.143,7.3,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Federer R.,Santoro F.,1.0,58.0,6725.0,615.0,7.0,6.0,7,6,,,,,,,2.0,0,Completed,1.01,12.0,1.021,32.96,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Baghdatis M.,Lopez F.,55.0,33.0,634.0,910.0,6.0,1.0,3,6,7,5,,,,,2.0,1,Completed,2.2,1.61,1.952,1.952,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Sanguinetti D.,Youzhny M.,44.0,43.0,773.0,775.0,2.0,6.0,3,6,,,,,,,0,2.0,Completed,2.5,1.5,3.33,1.395,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Starace P.,Volandri F.,105.0,38.0,408.0,836.0,4.0,6.0,3,6,,,,,,,0,2.0,Completed,2.02,1.68,2.19,1.775,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,El Aynaoui Y.,Tursunov D.,228.0,60.0,158.0,600.0,6.0,7.0,2,6,,,,,,,0,2.0,Completed,2.75,1.4,2.75,1.541,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-04,International,Outdoor,Hard,2nd Round,3,Monfils G.,Moodie W.,30.0,63.0,979.0,583.0,7.0,6.0,6,4,,,,,,,2.0,0,Completed,1.39,2.75,1.513,2.82,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-05,International,Outdoor,Hard,Quarterfinals,3,Haas T.,Youzhny M.,45.0,43.0,755.0,775.0,6.0,4.0,6,3,,,,,,,2.0,0,Completed,1.66,2.1,1.752,2.23,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-05,International,Outdoor,Hard,Quarterfinals,3,Federer R.,Baghdatis M.,1.0,55.0,6725.0,634.0,6.0,4.0,6,3,,,,,,,2.0,0,Completed,1.03,10.0,1.056,15.0,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-05,International,Outdoor,Hard,Quarterfinals,3,Monfils G.,Tursunov D.,30.0,60.0,979.0,600.0,6.0,2.0,7,6,,,,,,,2.0,0,Completed,1.66,2.1,1.671,2.39,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-05,International,Outdoor,Hard,Quarterfinals,3,Volandri F.,Davydenko N.,38.0,5.0,836.0,2390.0,6.0,3.0,6,4,,,,,,,2.0,0,Completed,5.0,1.14,6.9,1.154,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-06,International,Outdoor,Hard,Semifinals,3,Federer R.,Haas T.,1.0,45.0,6725.0,755.0,6.0,3.0,6,3,,,,,,,2.0,0,Completed,1.04,9.0,1.083,11.0,1.0
3,Doha,Qatar Exxon Mobil Open,2006-01-06,International,Outdoor,Hard,Semifinals,3,Volandri F.,Monfils G.,38.0,30.0,836.0,979.0,3.0,6.0,4,6,,,,,,,0,2.0,Completed,3.25,1.33,3.12,1.431,0.0
3,Doha,Qatar Exxon Mobil Open,2006-01-07,International,Outdoor,Hard,The Final,3,Monfils G.,Federer R.,30.0,1.0,979.0,6725.0,3.0,6.0,6,7,,,,,,,0,2.0,Completed,10.0,1.03,15.5,1.054,0.0
4,Auckland,Heineken Open,2006-01-08,International,Outdoor,Hard,1st Round,3,Mayer F.,King-Turner D.,72.0,673.0,519.0,25.0,6.0,2.0,6,2,,,,,,,2.0,0,Completed,,,,,1.0
4,Auckland,Heineken Open,2006-01-09,International,Outdoor,Hard,1st Round,3,Carlsen K.,Murray A.,61.0,62.0,590.0,582.0,5.0,7.0,2,6,,,,,,,0,2.0,Completed,2.87,1.36,3.82,1.321,0.0
4,Auckland,Heineken Open,2006-01-09,International,Outdoor,Hard,1st Round,3,Zib T.,Wawrinka S.,69.0,54.0,544.0,665.0,3.0,6.0,4,6,,,,,,,0,2.0,Completed,2.37,1.53,2.84,1.49,0.0
4,Auckland,Heineken Open,2006-01-09,International,Outdoor,Hard,1st Round,3,Lopez F.,Vik R.,34.0,57.0,900.0,615.0,6.0,7.0,1,6,,,,,,,0,2.0,Completed,1.33,3.0,1.465,2.95,0.0
4,Auckland,Heineken Open,2006-01-09,International,Outdoor,Hard,1st Round,3,Ancic M.,Nielsen M.,21.0,309.0,1360.0,105.0,6.0,1.0,6,2,,,,,,,2.0,0,Completed,1.05,8.0,1.091,10.0,1.0
4,Auckland,Heineken Open,2006-01-09,International,Outdoor,Hard,1st Round,3,Nieminen J.,Baghdatis M.,29.0,52.0,1070.0,684.0,6.0,2.0,6,2,,,,,,,2.0,0,Completed,1.83,1.83,1.971,1.935,1.0
4,Auckland,Heineken Open,2006-01-09,International,Outdoor,Hard,1st Round,3,Montanes A.,Rochus O.,71.0,27.0,536.0,1090.0,2.0,6.0,4,6,,,,,,,0,2.0,Completed,6.5,1.1,8.2,1.125,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Pavel A.,Hernych J.,82.0,74.0,500.0,515.0,1.0,6.0,2,6,,,,,,,0,2.0,Completed,1.83,1.83,2.05,1.87,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Bracciali D.,Sluiter R.,83.0,104.0,498.0,407.0,3.0,6.0,4,6,,,,,,,0,2.0,Completed,2.25,1.57,2.54,1.61,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Ginepri R.,Martin A.,16.0,49.0,1520.0,711.0,6.0,7.0,6,3,2,6,,,,,1,2.0,Completed,1.16,4.5,1.22,5.15,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Goldstein P.,Volandri F.,66.0,32.0,564.0,910.0,6.0,0.0,3,1,,,,,,,1.0,0,Retired,2.1,1.66,2.12,1.82,1.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Luzzi F.,Ferrer D.,176.0,14.0,219.0,1620.0,5.0,7.0,2,6,,,,,,,0,2.0,Completed,3.5,1.25,3.87,1.315,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Gonzalez F.,Horna L.,11.0,85.0,1790.0,492.0,6.0,3.0,6,4,,,,,,,2.0,0,Completed,1.28,3.25,1.27,4.41,1.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Moodie W.,Minar I.,59.0,73.0,603.0,518.0,1.0,2.0,,,,,,,,,0,0.0,Retired,1.53,2.37,1.575,2.64,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Acasuso J.,Rochus C.,42.0,44.0,803.0,795.0,4.0,6.0,4,6,,,,,,,0,2.0,Completed,1.66,2.1,1.735,2.26,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Massu N.,15.0,65.0,1540.0,565.0,2.0,6.0,4,6,,,,,,,0,2.0,Completed,1.22,3.75,1.278,4.3,0.0
4,Auckland,Heineken Open,2006-01-10,International,Outdoor,Hard,2nd Round,3,Ferrer D.,Sluiter R.,14.0,104.0,1620.0,407.0,6.0,4.0,6,3,,,,,,,2.0,0,Completed,1.39,2.75,1.518,2.79,1.0
4,Auckland,Heineken Open,2006-01-11,International,Outdoor,Hard,2nd Round,3,Goldstein P.,Nieminen J.,66.0,29.0,564.0,1070.0,4.0,6.0,3,6,,,,,,,0,2.0,Completed,3.5,1.28,3.84,1.318,0.0
